word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
13058,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,m boss doge subrang ang,doge,UNK,NE,T,,,F,Capitalize D -> Doge
13059,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,boss doge subrang ang bait,subrang,FIL,,F,UNK,,F,corrected spelling: sobrang
13060,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,doge subrang ang bait m,ang,FIL,,T,,,F,
13061,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,subrang ang bait m bahala,bait,FIL,,T,,,F,
13062,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ang bait m bahala na,m,FIL,,F,UNK,,F,corrected spelling: mo
13063,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,bait m bahala na ang,bahala,FIL,,T,,,F,
13064,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,m bahala na ang panginoon,na,FIL,,T,,,F,
13065,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,bahala na ang panginoon sau,ang,FIL,,T,,,F,
13066,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na ang panginoon sau boss,panginoon,FIL,,F,FIL,NE,F,
13067,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ang panginoon sau boss doge,sau,FIL,,F,UNK,,F,corrected spelling: sa iyo
13068,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,panginoon sau boss doge subrang,boss,ENG,,F,ENG,NE,F,
13069,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,sau boss doge subrang slmt,doge,UNK,NE,T,,,F,Capitalize D
13070,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,boss doge subrang slmt tlga,subrang,FIL,,F,UNK,,F,Corrected Spelling: sobrang
13071,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,doge subrang slmt tlga boss,slmt,FIL,,F,UNK,,F,Corrected Spelling: Salamat
13072,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,subrang slmt tlga boss doge,tlga,FIL,,F,UNK,,F,Formal Spelling: talaga
13073,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,slmt tlga boss doge sa,boss,ENG,,F,ENG,NE,F,
13074,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,tlga boss doge sa mga,doge,UNK,NE,T,,,F,Capitalize D -> Doge
13075,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,boss doge sa mga maitotolong,sa,FIL,,T,,,F,
13076,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,doge sa mga maitotolong m,mga,FIL,,T,,,F,
13077,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,sa mga maitotolong m madami,maitotolong,FIL,,F,UNK,,F,correct spelling: maitutulong
13078,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mga maitotolong m madami na,m,FIL,,F,UNK,,F,correct spelling: mo
13079,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,maitotolong m madami na ang,madami,FIL,,T,,,F,
13080,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,m madami na ang mapapasaya,na,FIL,,T,,,F,
13081,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,madami na ang mapapasaya at,ang,FIL,,T,,,F,
13082,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na ang mapapasaya at mapoponan,mapapasaya,FIL,,T,,,F,
13083,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ang mapapasaya at mapoponan ang,at,FIL,,T,,,F,
13084,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mapapasaya at mapoponan ang mga,mapoponan,FIL,,F,UNK,,F,corrected spelling: mapupunan
13085,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,at mapoponan ang mga kumakalam,ang,FIL,,T,,,F,
13086,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mapoponan ang mga kumakalam na,mga,FIL,,T,,,F,
13087,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ang mga kumakalam na sikmora,kumakalam,FIL,,T,,,F,
13088,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mga kumakalam na sikmora sana,na,FIL,,T,,,F,
13089,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,kumakalam na sikmora sana gumaya,sikmora,FIL,,F,UNK,,F,corrected spelling: sikmura
13090,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na sikmora sana gumaya dn,sana,FIL,,T,,,F,
13091,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,sikmora sana gumaya dn ang,gumaya,FIL,,T,,,F,
13092,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,sana gumaya dn ang mga,dn,FIL,,F,UNK,,F,corrected spelling: din
13093,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,gumaya dn ang mga tao,ang,FIL,,T,,,F,
13094,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,dn ang mga tao sa,mga,FIL,,T,,,F,
13095,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ang mga tao sa mga,tao,FIL,,T,,,F,
13096,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mga tao sa mga matataas,sa,FIL,,T,,,F,
13097,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,tao sa mga matataas na,mga,FIL,,T,,,F,
13098,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,sa mga matataas na position,matataas,FIL,,T,,,F,
13099,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mga matataas na position eto,na,FIL,,T,,,F,
13100,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,matataas na position eto panoorin,position,ENG,,T,,,F,
13101,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na position eto panoorin niyn,eto,FIL,,T,,,F,
13102,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,position eto panoorin niyn mga,panoorin,FIL,,T,,,F,
13103,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,eto panoorin niyn mga ugok,niyn,FIL,,F,UNK,,F,incorrect spelling
13104,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,panoorin niyn mga ugok na,mga,FIL,,T,,,F,
13105,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,niyn mga ugok na nakaupo,ugok,FIL,,T,,,F,
13106,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,mga ugok na nakaupo na,na,FIL,,T,,,F,
13107,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ugok na nakaupo na wlng,nakaupo,FIL,,T,,,F,
13108,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na nakaupo na wlng ginawa,na,FIL,,T,,,F,
13109,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,nakaupo na wlng ginawa kndi,wlng,FIL,,F,UNK,,F,incorrect spelling
13110,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,na wlng ginawa kndi mgpayaam,ginawa,FIL,,T,,,F,
13111,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,wlng ginawa kndi mgpayaam pa,kndi,FIL,,F,UNK,,F,correct spelling: kundi
13112,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,ginawa kndi mgpayaam pa,mgpayaam,FIL,,F,UNK,,F,
13113,812,Mabohay ka hangng gsto m boss doge subrang ang bait m bahala na ang panginoon sau boss doge subrang slmt tlga boss doge sa mga maitotolong m madami na ang mapapasaya at mapoponan ang mga kumakalam na sikmora sana gumaya dn ang mga tao sa mga matataas na position eto panoorin niyn mga ugok na nakaupo na wlng ginawa kndi mgpayaam pa,kndi mgpayaam pa,pa,FIL,,T,,,F,
13114,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",Pota ang dudugyot,Pota,FIL,,T,,,F,
13115,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",Pota ang dudugyot naman,ang,FIL,,T,,,F,
13116,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",Pota ang dudugyot naman ng,dudugyot,FIL,,T,,,F,
13117,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",ang dudugyot naman ng mga,naman,FIL,,T,,,F,
13118,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",dudugyot naman ng mga lalake,ng,FIL,,T,,,F,
13119,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",naman ng mga lalake nagmmessage,mga,FIL,,T,,,F,
13120,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",ng mga lalake nagmmessage req,lalake,FIL,,T,,,F,correct spelling: lalaki
13121,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",mga lalake nagmmessage req sakin,nagmmessage,FIL,,F,CS,,F,correct spelling: nag-memessage
13122,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",lalake nagmmessage req sakin dito,req,ENG,ABB,T,,,F,
13123,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa","nagmmessage req sakin dito ,",sakin,FIL,,T,,,F,"contraction of ""sa akin"""
13124,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa","req sakin dito , nag",dito,FIL,,T,,,F,
13125,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa","sakin dito , nag sesend",",",SYM,,T,,,F,
13126,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa","dito , nag sesend ng",nag,FIL,,F,UNK,,T,prefix
13127,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",", nag sesend ng etits",sesend,FIL,,F,CS,,T,"should be ""nag-sesend"""
13128,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",nag sesend ng etits amputa,ng,FIL,,T,,,F,
13129,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",sesend ng etits amputa,etits,FIL,,T,,,F,
13130,813,"Pota ang dudugyot naman ng mga lalake nagmmessage req sakin dito , nag sesend ng etits amputa",ng etits amputa,amputa,FIL,,T,,,F,"correct spelling: ""ang puta"""
13131,814,Dahil sa tiktok kaya nandito ako,Dahil sa tiktok,Dahil,FIL,,T,,,F,
13132,814,Dahil sa tiktok kaya nandito ako,Dahil sa tiktok kaya,sa,FIL,,T,,,F,
13133,814,Dahil sa tiktok kaya nandito ako,Dahil sa tiktok kaya nandito,tiktok,UNK,NE,T,,,F,Tiktok
13134,814,Dahil sa tiktok kaya nandito ako,sa tiktok kaya nandito ako,kaya,FIL,,T,,,F,
13135,814,Dahil sa tiktok kaya nandito ako,tiktok kaya nandito ako,nandito,FIL,,T,,,F,
13136,814,Dahil sa tiktok kaya nandito ako,kaya nandito ako,ako,FIL,,T,,,F,
13137,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",Kung kailangan na,Kung,FIL,,T,,,F,
13138,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",Kung kailangan na puntahan,kailangan,FIL,,T,,,F,
13139,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",Kung kailangan na puntahan mismo,na,FIL,,T,,,F,
13140,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",kailangan na puntahan mismo sa,puntahan,FIL,,T,,,F,
13141,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",na puntahan mismo sa mga,mismo,FIL,,T,,,F,
13142,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",puntahan mismo sa mga bahay,sa,FIL,,T,,,F,
13143,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",mismo sa mga bahay ang,mga,FIL,,T,,,F,
13144,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",sa mga bahay ang mga,bahay,FIL,,T,,,F,
13145,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",mga bahay ang mga matatanda,ang,FIL,,T,,,F,
13146,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",bahay ang mga matatanda at,mga,FIL,,T,,,F,
13147,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",ang mga matatanda at may,matatanda,FIL,,T,,,F,
13148,815,"Kung kailangan na puntahan mismo sa mga bahay ang mga matatanda at may comorbidities ay gawin na dapat agad , bilin ng senador .",mga matatanda at may comorbidities,at,FIL,,T,,,F,
